Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
NZ_CP028346.1.fna,1,1,45.98,71596.0,KEPT
NZ_MT230417.1.fna,1,1,52.14,12045.0,KEPT
NZ_JBDNJQ010000203.1.fna,1,1,39.57,13456.0,KEPT
NC_017669.1.fna,1,1,43.01,16047.0,KEPT
NZ_CP120518.1.fna,1,1,34.15,23195.0,KEPT
NZ_CP025236.1.fna,1,1,52.03,122896.0,KEPT
NZ_CP118613.1.fna,1,1,59.74,123871.0,KEPT
NZ_CP114651.1.fna,1,1,27.75,97290.0,KEPT
NZ_CP023369.1.fna,1,1,51.19,66332.0,KEPT
NG_050468.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP039044.1.fna,1,1,38.67,38376.0,KEPT
NZ_CP061482.1.fna,1,1,31.16,36705.0,KEPT
NZ_CP177575.1.fna,1,1,45.26,9609.0,KEPT
NZ_KX786187.1.fna,1,1,52.73,165469.0,KEPT
NZ_CP070130.1.fna,1,1,42.11,3681.0,KEPT
NZ_OW849259.1.fna,1,1,53.01,87686.0,KEPT
NZ_CP023893.1.fna,1,1,52.40,231294.0,KEPT
NZ_CP187683.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_AFPR01000562.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP140625.1.fna,1,1,49.16,6015.0,KEPT
NZ_LC520272.1.fna,1,1,51.32,126885.0,KEPT
NZ_RRDN01000182.1.fna,1,1,54.38,1394.0,KEPT
NZ_CP183860.1.fna,1,1,46.14,273897.0,KEPT
NZ_CP095068.1.fna,1,1,55.70,137784.0,KEPT
NZ_JAQFLM010000209.1.fna,1,1,49.92,4862.0,KEPT
NZ_LIZD01000052.1.fna,1,1,51.99,36106.0,KEPT
NZ_CP099541.1.fna,1,1,52.09,333832.0,KEPT
NZ_CP143921.1.fna,1,1,52.52,142685.0,KEPT
NZ_MZ004973.1.fna,1,1,50.74,42517.0,KEPT
NZ_CP056288.1.fna,1,1,48.90,2581.0,KEPT
NZ_CP108290.1.fna,1,1,73.23,853419.0,KEPT
NZ_CP091814.1.fna,1,1,47.33,376754.0,KEPT
NZ_CP040594.1.fna,1,1,41.37,31184.0,KEPT
NZ_QWDG01000008.1.fna,1,1,42.49,3561.0,KEPT
NZ_CP026201.1.fna,1,1,52.36,100989.0,KEPT
NZ_CP138890.1.fna,1,1,31.66,32187.0,KEPT
NZ_CP039991.1.fna,1,1,56.98,439744.0,KEPT
NZ_OW849210.1.fna,1,1,53.06,142948.0,KEPT
NZ_CP039114.1.fna,1,1,37.27,57431.0,KEPT
NZ_CP017011.1.fna,1,1,53.22,55944.0,KEPT
NZ_OW968314.1.fna,1,1,44.34,6396.0,KEPT
NZ_CP032923.1.fna,1,1,57.51,502274.0,KEPT
NZ_CP191315.1.fna,1,1,33.76,64692.0,KEPT
NZ_CP086516.1.fna,1,1,41.63,33826.0,KEPT
NZ_CP135014.1.fna,1,1,13.63,4286.0,KEPT
NZ_CP106839.1.fna,1,1,47.28,301524.0,KEPT
NZ_JBDYIF010000131.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP089540.1.fna,1,1,48.29,240128.0,KEPT
NZ_CP071225.1.fna,1,1,58.45,43190.0,KEPT
NZ_CP157599.1.fna,1,1,62.66,52392.0,KEPT
NZ_JBNAMQ010000010.1.fna,1,1,56.20,45075.0,KEPT
NG_070722.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_019433.1.fna,1,1,35.85,6159.0,KEPT
NZ_JAHKJX010000003.1.fna,1,1,60.24,133722.0,KEPT
NZ_CP033630.1.fna,1,1,54.18,23185.0,KEPT
NZ_CP140352.1.fna,1,1,28.00,38066.0,KEPT
NZ_CP135662.1.fna,1,1,49.36,4082.0,KEPT
NZ_CP168275.1.fna,1,1,40.19,29329.0,KEPT
NZ_CP100705.1.fna,1,1,61.85,35226.0,KEPT
NZ_SIQO01000007.1.fna,1,1,60.57,38966.0,KEPT
NZ_OW967375.1.fna,1,1,52.45,253358.0,KEPT
NZ_CP114405.1.fna,1,1,31.00,14853.0,KEPT
NZ_CP029436.1.fna,1,1,49.99,447095.0,KEPT
NZ_CP129218.1.fna,1,1,44.48,34853.0,KEPT
NZ_CP117711.1.fna,1,1,71.70,53102.0,KEPT
NZ_CP127107.1.fna,1,1,51.46,2495.0,KEPT
NZ_MZ475703.1.fna,1,1,50.20,226668.0,KEPT
NC_023906.1.fna,1,1,53.93,113640.0,KEPT
NZ_SIPV01000005.1.fna,1,1,59.55,40516.0,KEPT
NZ_AP027799.1.fna,1,1,55.03,3351.0,KEPT
NZ_CP186036.1.fna,1,1,37.82,88763.0,KEPT
NZ_CP187309.1.fna,1,1,52.97,286167.0,KEPT
NZ_CP056247.1.fna,1,1,35.70,4899.0,KEPT
NZ_RRJD01000131.1.fna,1,1,55.68,13162.0,KEPT
NZ_CP043794.1.fna,1,1,32.31,7209.0,KEPT
NZ_CP104622.1.fna,1,1,42.55,66033.0,KEPT
NZ_KP851975.1.fna,1,1,66.20,120925.0,KEPT
NZ_PJCD01000009.1.fna,1,1,36.66,2987.0,KEPT
NZ_CP092592.1.fna,1,1,51.81,70104.0,KEPT
NZ_CP140384.1.fna,1,1,28.00,38066.0,KEPT
NZ_CP017362.1.fna,1,1,35.82,14117.0,KEPT
NZ_CP128480.1.fna,1,1,40.48,63730.0,KEPT
NZ_CP148085.1.fna,1,1,51.20,62812.0,KEPT
NZ_CP051871.1.fna,1,1,33.36,8495.0,KEPT
NZ_CP093389.1.fna,1,1,46.06,3176.0,KEPT
NZ_JYFF01000067.1.fna,1,1,51.84,9815.0,KEPT
NZ_CP170342.1.fna,1,1,51.39,32872.0,KEPT
NZ_CP023506.1.fna,1,1,50.23,1509.0,KEPT
NZ_CP066594.1.fna,1,1,35.41,41004.0,KEPT
NZ_CP095698.1.fna,1,1,30.58,2191.0,KEPT
NZ_MN657037.1.fna,1,1,37.74,8922.0,KEPT
NC_025120.1.fna,1,1,38.16,7610.0,KEPT
NZ_CP034167.1.fna,1,1,45.18,136645.0,KEPT
NZ_CP074569.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP136352.1.fna,1,1,35.56,44886.0,KEPT
NZ_CP017756.1.fna,1,1,61.24,176879.0,KEPT
NZ_RRGN01000099.1.fna,1,1,53.23,2401.0,KEPT
NG_047534.1.fna,1,1,26.58,1046.0,KEPT
NZ_CP029645.1.fna,1,1,47.68,216963.0,KEPT
NZ_CP177684.1.fna,1,1,44.63,68554.0,KEPT
NZ_CP112947.1.fna,1,1,33.73,9406.0,KEPT
NC_019796.1.fna,1,1,29.38,1865.0,KEPT
NZ_CP044094.1.fna,1,1,28.50,1330.0,KEPT
NZ_CP119790.1.fna,1,1,59.82,335333.0,KEPT
NZ_CP108270.1.fna,1,1,68.44,307602.0,KEPT
NZ_RRFX01000153.1.fna,1,1,48.25,4431.0,KEPT
NZ_RRIX01000125.1.fna,1,1,51.33,53026.0,KEPT
NZ_CP099577.1.fna,1,1,28.67,16683.0,KEPT
NZ_CP108635.1.fna,1,1,71.60,52357.0,KEPT
NZ_MIEC01000162.1.fna,1,1,50.58,23981.0,KEPT
NZ_AF511037.1.fna,1,1,32.87,3176.0,KEPT
NZ_CP046187.1.fna,1,1,20.76,5086.0,KEPT
NZ_OR767240.1.fna,1,1,43.17,43368.0,KEPT
NZ_RRRX01000088.1.fna,1,1,50.32,6753.0,KEPT
NZ_CP131441.1.fna,1,1,26.03,86827.0,KEPT
NZ_OY754368.1.fna,1,1,52.36,43051.0,KEPT
NZ_CP027175.1.fna,1,1,59.69,71782.0,KEPT
NZ_CP128159.1.fna,1,1,33.85,204807.0,KEPT
NZ_JBDYGC010000012.1.fna,1,1,55.25,81209.0,KEPT
NZ_JBIWQB010000059.1.fna,1,1,40.56,2653.0,KEPT
NZ_VOOD01000080.1.fna,1,1,46.93,5698.0,KEPT
NZ_CP034895.1.fna,1,1,25.29,7600.0,KEPT
NZ_PV575739.1.fna,1,1,35.80,135654.0,KEPT
NZ_CP058134.1.fna,1,1,54.01,54530.0,KEPT
NZ_CP038299.1.fna,1,1,52.80,70894.0,KEPT
NZ_CP022125.1.fna,1,1,51.08,187721.0,KEPT
NZ_JABXRS010000004.1.fna,1,1,54.97,112301.0,KEPT
NZ_CP022533.1.fna,1,1,47.31,330060.0,KEPT
NZ_CP140779.1.fna,1,1,52.30,67678.0,KEPT
NZ_CP115354.1.fna,1,1,40.82,45497.0,KEPT
NZ_MIEC01000030.1.fna,1,1,43.54,6849.0,KEPT
NZ_CP132293.1.fna,1,1,57.79,336977.0,KEPT
NZ_JBJUTX010000004.1.fna,1,1,35.59,220036.0,KEPT
NZ_CP065809.1.fna,1,1,35.76,7058.0,KEPT
NZ_CP010709.1.fna,1,1,57.53,112841.0,KEPT
NZ_CP131627.1.fna,1,1,47.94,42005.0,KEPT
NZ_AP018825.1.fna,1,1,40.99,105528.0,KEPT
NZ_LIYV01000130.1.fna,1,1,43.67,7662.0,KEPT
NZ_CP071948.1.fna,1,1,56.73,159998.0,KEPT
NZ_JBAFXM010000049.1.fna,1,1,29.74,6261.0,KEPT
NZ_CP062932.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAMYDH010000205.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP177717.1.fna,1,1,45.28,9610.0,KEPT
NZ_CP027058.1.fna,1,1,53.64,13841.0,KEPT
NZ_JAZDCS010000009.1.fna,1,1,53.76,116030.0,KEPT
NZ_CP071387.1.fna,1,1,53.19,68574.0,KEPT
NZ_CP169108.1.fna,1,1,51.94,74529.0,KEPT
NZ_JBGNWW010000037.1.fna,1,1,37.36,3370.0,KEPT
NZ_CP093201.1.fna,1,1,34.57,1264.0,KEPT
NZ_CP035290.1.fna,1,1,30.07,4439.0,KEPT
NZ_AP027232.1.fna,1,1,36.21,4372.0,KEPT
NZ_CP154830.1.fna,1,1,31.52,2763.0,KEPT
NZ_KT897275.1.fna,1,1,24.57,138937.0,KEPT
NZ_CP033036.1.fna,1,1,57.52,376009.0,KEPT
NZ_AP031569.1.fna,1,1,37.54,8751.0,KEPT
NZ_CP035823.1.fna,1,1,47.15,99306.0,KEPT
NZ_MW651980.1.fna,1,1,55.58,2096.0,KEPT
NZ_MUMR01000091.1.fna,1,1,55.62,6368.0,KEPT
NZ_PP589732.1.fna,1,1,34.85,54412.0,KEPT
NZ_CP018643.1.fna,1,1,52.42,118824.0,KEPT
NZ_CP009926.1.fna,1,1,36.23,7500.0,KEPT
NZ_CP086479.1.fna,1,1,40.71,4237.0,KEPT
NZ_LRXJ01000047.1.fna,1,1,45.28,2226.0,KEPT
NC_016821.2.fna,1,1,38.28,24548.0,KEPT
NZ_CP171493.1.fna,1,1,41.68,7767.0,KEPT
NZ_JBDYIB010000045.1.fna,1,1,47.60,9198.0,KEPT
NZ_RRHQ01000176.1.fna,1,1,62.72,1840.0,KEPT
NZ_JBDYFZ010000084.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP055601.1.fna,1,1,51.10,112380.0,KEPT
NZ_CP179276.1.fna,1,1,27.94,27535.0,KEPT
NZ_JAVKVH010000004.1.fna,1,1,44.18,61850.0,KEPT
NZ_LKWI01000110.1.fna,1,1,30.42,3452.0,KEPT
NZ_CP131623.1.fna,1,1,47.95,42024.0,KEPT
NZ_CP031147.1.fna,1,1,57.18,225191.0,KEPT
NC_012244.1.fna,1,1,28.15,53756.0,KEPT
NZ_CP036445.1.fna,1,1,55.17,9293.0,KEPT
NZ_NHMW01000169.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP132701.1.fna,1,1,53.22,9730.0,KEPT
NZ_CP175909.1.fna,1,1,35.14,129906.0,KEPT
NZ_QEMS01000094.1.fna,1,1,45.87,6913.0,KEPT
NZ_JACGYU010000003.1.fna,1,1,33.39,258638.0,KEPT
NZ_CP084543.1.fna,1,1,51.37,145051.0,KEPT
NZ_CP100495.1.fna,1,1,46.61,47652.0,KEPT
NZ_OZ261661.1.fna,1,1,43.15,3608.0,KEPT
NZ_JAHBNP010000017.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAKSDT010000005.1.fna,1,1,60.32,33448.0,KEPT
NZ_CP147522.1.fna,1,1,53.09,14621.0,KEPT
NZ_LR135257.1.fna,1,1,35.61,66958.0,KEPT
NZ_MH477637.1.fna,1,1,52.88,67510.0,KEPT
NZ_JAYXUJ010000054.1.fna,1,1,55.06,14675.0,KEPT
NZ_MT560075.1.fna,1,1,54.08,115525.0,KEPT
NZ_CP089153.1.fna,1,1,36.40,3964.0,KEPT
NZ_CP194964.1.fna,1,1,52.81,93939.0,KEPT
NZ_CP128222.1.fna,1,1,51.64,93926.0,KEPT
NZ_PV023093.1.fna,1,1,50.68,135162.0,KEPT
NG_070900.1.fna,1,1,44.46,1001.0,KEPT
NZ_CP165853.1.fna,1,1,51.82,173082.0,KEPT
NZ_LFXM01000011.1.fna,1,1,38.15,1177.0,KEPT
NZ_OK217279.1.fna,1,1,44.55,48958.0,KEPT
NC_019147.1.fna,1,1,32.43,7567.0,KEPT
NZ_JAMBLG020000044.1.fna,1,1,48.65,10965.0,KEPT
NZ_LNUK01000061.1.fna,1,1,45.70,3422.0,KEPT
NZ_JAKJPR010000003.1.fna,1,1,32.63,209269.0,KEPT
NZ_FO082822.1.fna,1,1,62.09,15430.0,KEPT
NZ_AP024267.1.fna,1,1,65.23,26019.0,KEPT
NZ_AP029009.1.fna,1,1,67.18,1976266.0,KEPT
NZ_AP022670.1.fna,1,1,51.34,1934.0,KEPT
NZ_CP148634.1.fna,1,1,25.53,75262.0,KEPT
NZ_CP039454.1.fna,1,1,52.01,151140.0,KEPT
NZ_LN997847.1.fna,1,1,37.56,7742.0,KEPT
NZ_CP080151.1.fna,1,1,50.49,100987.0,KEPT
NZ_CP025124.1.fna,1,1,40.47,70808.0,KEPT
NZ_CP023923.1.fna,1,1,50.73,140557.0,KEPT
NZ_CP027385.1.fna,1,1,52.38,118259.0,KEPT
NZ_CP032395.1.fna,1,1,51.76,164900.0,KEPT
NZ_PV686652.1.fna,1,1,50.91,108489.0,KEPT
NZ_CP019567.1.fna,1,1,30.70,4817.0,KEPT
NZ_CP035206.1.fna,1,1,50.09,6364.0,KEPT
NZ_LR882937.1.fna,1,1,39.10,90502.0,KEPT
NC_013534.1.fna,1,1,36.79,6817.0,KEPT
NZ_CP061048.1.fna,1,1,53.03,93278.0,KEPT
NZ_JAIRCM010000003.1.fna,1,1,59.07,733212.0,KEPT
NZ_CP081062.1.fna,1,1,68.68,59814.0,KEPT
NZ_RRSM01000102.1.fna,1,1,47.71,9365.0,KEPT
NZ_CP044449.1.fna,1,1,40.68,9322.0,KEPT
NZ_CP049317.1.fna,1,1,59.70,1990521.0,KEPT
NZ_CP050719.1.fna,1,1,61.38,7264.0,KEPT
NZ_LKYO01000055.1.fna,1,1,31.61,9919.0,KEPT
NZ_CP087617.1.fna,1,1,48.64,1283.0,KEPT
NZ_JAGYVF010000018.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP163094.1.fna,1,1,42.55,4863.0,KEPT
NZ_CP055140.1.fna,1,1,50.94,1549.0,KEPT
NZ_JAMYDH010000236.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBLEAS010000003.1.fna,1,1,30.66,4570.0,KEPT
NZ_CP147135.1.fna,1,1,43.92,4688.0,KEPT
NZ_CP033662.1.fna,1,1,62.95,128913.0,KEPT
NZ_AP028116.1.fna,1,1,51.83,6512.0,KEPT
NZ_CP132622.1.fna,1,1,50.08,224670.0,KEPT
NZ_LT985195.1.fna,1,1,55.87,82845.0,KEPT
NZ_JAAEXY010000013.1.fna,1,1,50.24,28247.0,KEPT
NZ_MIIL01000005.1.fna,1,1,51.62,63179.0,KEPT
NC_007185.1.fna,1,1,44.65,27240.0,KEPT
NZ_CP022575.1.fna,1,1,46.83,43380.0,KEPT
NZ_AP026570.1.fna,1,1,35.59,45504.0,KEPT
NZ_CP074524.1.fna,1,1,52.62,209959.0,KEPT
NZ_CP191786.1.fna,1,1,64.43,89090.0,KEPT
NZ_LT604075.1.fna,1,1,32.27,244638.0,KEPT
NZ_CP048700.1.fna,1,1,45.32,49165.0,KEPT
NZ_CP079948.1.fna,1,1,56.64,75099.0,KEPT
NZ_PQ760049.1.fna,1,1,50.39,149107.0,KEPT
NZ_ON960342.1.fna,1,1,47.13,265591.0,KEPT
NZ_JAMYDH010000037.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP050953.1.fna,1,1,66.01,716018.0,KEPT
NG_048968.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRFK01000091.1.fna,1,1,53.96,1603.0,KEPT
NZ_PGEF01000208.1.fna,1,1,29.70,1953.0,KEPT
NZ_CP151040.1.fna,1,1,43.38,4640.0,KEPT
NZ_CP171511.1.fna,1,1,53.75,86093.0,KEPT
NZ_CP058774.1.fna,1,1,50.98,61566.0,KEPT
NZ_CP156815.1.fna,1,1,48.08,126076.0,KEPT
NZ_LAUE01000002.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP051532.1.fna,1,1,42.92,56972.0,KEPT
NZ_RROU01000147.1.fna,1,1,42.89,4050.0,KEPT
NZ_CP050844.1.fna,1,1,49.90,223022.0,KEPT
NZ_CP072223.1.fna,1,1,42.70,98242.0,KEPT
NZ_JAVHWZ010000010.1.fna,1,1,35.78,9396.0,KEPT
NZ_CP066080.1.fna,1,1,39.74,40880.0,KEPT
NZ_ON209151.1.fna,1,1,51.29,196872.0,KEPT
NZ_JBNBLQ010000004.1.fna,1,1,71.77,49228.0,KEPT
NZ_CP118303.1.fna,1,1,27.33,41661.0,KEPT
NZ_SINO01000002.1.fna,1,1,60.50,833542.0,KEPT
NZ_CP023367.1.fna,1,1,48.69,111523.0,KEPT
NZ_CP049018.1.fna,1,1,65.65,40955.0,KEPT
NZ_CP150964.1.fna,1,1,34.29,153743.0,KEPT
NZ_OX460332.1.fna,1,1,50.05,88489.0,KEPT
NZ_CP033867.1.fna,1,1,34.50,1226.0,KEPT
NZ_CP119812.1.fna,1,1,59.92,150959.0,KEPT
NZ_MUMM01000093.1.fna,1,1,55.43,1990.0,KEPT
NZ_JACGYO010000021.1.fna,1,1,30.40,4707.0,KEPT
NZ_JADAJI010000073.1.fna,1,1,50.26,19430.0,KEPT
NZ_CP060955.1.fna,1,1,51.81,97755.0,KEPT
NZ_CP048930.1.fna,1,1,47.94,41999.0,KEPT
NZ_CP129813.1.fna,1,1,55.58,11970.0,KEPT
NZ_CP010616.1.fna,1,1,60.50,57789.0,KEPT
NZ_CP189645.1.fna,1,1,62.95,35526.0,KEPT
NZ_CP194531.1.fna,1,1,30.00,34951.0,KEPT
NZ_RRHH01000229.1.fna,1,1,45.80,6786.0,KEPT
NZ_CP091009.1.fna,1,1,29.84,10356.0,KEPT
NZ_QWDG01000001.1.fna,1,1,50.26,35160.0,KEPT
NZ_CP180703.1.fna,1,1,49.27,77886.0,KEPT
NZ_CP152174.1.fna,1,1,50.06,3961.0,KEPT
NZ_LS992186.1.fna,1,1,49.98,164477.0,KEPT
NZ_NBOJ01000039.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_013356.1.fna,1,1,42.32,53380.0,KEPT
NZ_CP165796.1.fna,1,1,52.04,263123.0,KEPT
NZ_PGEF01000257.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP109133.1.fna,1,1,70.00,36119.0,KEPT
NZ_LR135302.1.fna,1,1,36.71,8067.0,KEPT
NZ_VSTA01000094.1.fna,1,1,30.72,5595.0,KEPT
NZ_JACKZO010000405.1.fna,1,1,42.22,9241.0,KEPT
NZ_JBHFJS010000002.1.fna,1,1,46.44,240821.0,KEPT
NZ_JBHFJQ010000005.1.fna,1,1,51.75,115325.0,KEPT
NZ_CP045267.1.fna,1,1,31.29,60514.0,KEPT
NZ_CP182405.1.fna,1,1,45.18,3026.0,KEPT
NZ_CP096038.1.fna,1,1,66.71,232201.0,KEPT
NZ_JAUANO010000011.1.fna,1,1,57.12,5527.0,KEPT
NZ_CP136443.1.fna,1,1,62.92,103448.0,KEPT
NZ_CP143865.1.fna,1,1,56.92,1771.0,KEPT
NZ_JALEBK010000028.1.fna,1,1,47.98,3116.0,KEPT
NZ_JACYGV010000008.1.fna,1,1,35.54,52705.0,KEPT
NZ_CP087532.1.fna,1,1,51.72,110054.0,KEPT
NZ_CP086078.1.fna,1,1,31.56,8498.0,KEPT
NZ_KT693143.1.fna,1,1,49.41,4082.0,KEPT
NZ_CP132984.1.fna,1,1,48.53,171722.0,KEPT
NZ_CP035389.1.fna,1,1,51.46,2495.0,KEPT
NZ_CP020337.1.fna,1,1,45.90,223354.0,KEPT
NZ_LR134424.1.fna,1,1,40.36,41972.0,KEPT
NZ_CP135490.1.fna,1,1,46.37,51479.0,KEPT
NZ_CP009696.1.fna,1,1,32.54,181920.0,KEPT
NZ_CP076223.1.fna,1,1,32.54,181467.0,KEPT
NZ_MT094143.1.fna,1,1,52.87,10542.0,KEPT
NZ_CP022152.1.fna,1,1,47.79,296175.0,KEPT
NC_005243.1.fna,1,1,31.49,4608.0,KEPT
NZ_OZ197911.1.fna,1,1,47.58,43017.0,KEPT
NZ_SIQM01000002.1.fna,1,1,60.84,771425.0,KEPT
NZ_AP027484.1.fna,1,1,51.20,109106.0,KEPT
NZ_JBDYGU010000102.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_MUMU01000062.1.fna,1,1,53.10,1983.0,KEPT
NZ_JACKZT010000344.1.fna,1,1,37.32,18856.0,KEPT
NZ_AP017614.1.fna,1,1,42.49,61805.0,KEPT
NZ_CP035990.1.fna,1,1,30.70,5263.0,KEPT
NZ_OZ111382.1.fna,1,1,52.65,226769.0,KEPT
NZ_CP128649.1.fna,1,1,31.21,4495.0,KEPT
NZ_CP028978.1.fna,1,1,39.23,92191.0,KEPT
NZ_CP065048.1.fna,1,1,65.38,30582.0,KEPT
NZ_CP076848.1.fna,1,1,59.50,172488.0,KEPT
NZ_JBOKGM010000027.1.fna,1,1,61.88,34401.0,KEPT
NZ_MN657032.1.fna,1,1,37.11,7919.0,KEPT
NZ_CP062718.1.fna,1,1,48.13,96507.0,KEPT
NZ_CP024423.1.fna,1,1,67.58,327671.0,KEPT
NZ_CP039130.1.fna,1,1,57.94,25147.0,KEPT
NZ_CP086513.1.fna,1,1,47.42,90446.0,KEPT
NZ_JACYGO010000007.1.fna,1,1,52.11,4721.0,KEPT
NC_025173.1.fna,1,1,37.48,94418.0,KEPT
NZ_CP053734.1.fna,1,1,51.66,70770.0,KEPT
NZ_JAKRCM010000045.1.fna,1,1,30.66,2528.0,KEPT
NZ_CP065812.1.fna,1,1,35.81,3474.0,KEPT
NZ_JBDYGY010000106.1.fna,1,1,48.92,2772.0,KEPT
NZ_CP187440.1.fna,1,1,45.88,69190.0,KEPT
NZ_JBDYDE010000034.1.fna,1,1,44.49,6356.0,KEPT
NZ_CP138553.1.fna,1,1,55.06,10060.0,KEPT
NZ_CP163262.1.fna,1,1,50.93,48497.0,KEPT
NZ_CP043824.1.fna,1,1,51.18,114358.0,KEPT
NZ_CM001152.1.fna,1,1,48.64,74548.0,KEPT
NZ_CP061068.1.fna,1,1,47.61,5499.0,KEPT
NZ_KX868553.1.fna,1,1,59.62,12506.0,KEPT
NZ_CP062123.1.fna,1,1,64.69,62583.0,KEPT
NZ_PVMB01000151.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP124044.1.fna,1,1,22.93,18724.0,KEPT
NZ_CP063794.1.fna,1,1,41.55,39434.0,KEPT
NZ_CP025882.1.fna,1,1,46.43,52051.0,KEPT
NZ_NJBC01000007.1.fna,1,1,45.67,6477.0,KEPT
NZ_CP169777.1.fna,1,1,37.78,179192.0,KEPT
NZ_CP029659.1.fna,1,1,27.21,27244.0,KEPT
NZ_JACKZL010001112.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBLLJV010000044.1.fna,1,1,57.81,2439.0,KEPT
NZ_CP087607.1.fna,1,1,51.94,210574.0,KEPT
NZ_CP030248.1.fna,1,1,27.89,21583.0,KEPT
NZ_MT559998.1.fna,1,1,52.59,180389.0,KEPT
NZ_JBDOQI010000038.1.fna,1,1,53.39,3851.0,KEPT
NZ_CP139202.1.fna,1,1,25.09,32626.0,KEPT
NC_016646.1.fna,1,1,52.61,441112.0,KEPT
NZ_CP083856.1.fna,1,1,49.92,5607.0,KEPT
NZ_CP036847.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_LR890046.1.fna,1,1,36.11,72431.0,KEPT
NZ_CP103406.1.fna,1,1,50.45,195836.0,KEPT
NZ_JBDYHE010000015.1.fna,1,1,51.08,56429.0,KEPT
NZ_AP027177.1.fna,1,1,51.02,147858.0,KEPT
NZ_CP032407.1.fna,1,1,57.37,136910.0,KEPT
NZ_CP175599.1.fna,1,1,52.96,71623.0,KEPT
NZ_NOLO01000033.1.fna,1,1,39.30,37446.0,KEPT
NZ_CP020973.1.fna,1,1,60.61,52530.0,KEPT
NZ_JBHFJU010000006.1.fna,1,1,48.57,49680.0,KEPT
NZ_JBAFZO010000001.1.fna,1,1,52.80,53237.0,KEPT
NZ_CP143320.1.fna,1,1,28.69,664419.0,KEPT
NZ_CP118817.1.fna,1,1,29.93,39268.0,KEPT
NZ_CP072284.1.fna,1,1,36.10,5679.0,KEPT
NC_005922.1.fna,1,1,56.13,4217.0,KEPT
NZ_JBJUST010000004.1.fna,1,1,35.59,43214.0,KEPT
NZ_CP180695.1.fna,1,1,51.84,133269.0,KEPT
NZ_CP083769.1.fna,1,1,52.43,250893.0,KEPT
NZ_CP086887.1.fna,1,1,65.35,82312.0,KEPT
NZ_CP146186.1.fna,1,1,52.47,126359.0,KEPT
NZ_JAGDMO010000007.1.fna,1,1,52.55,6200.0,KEPT
NZ_CP072497.1.fna,1,1,50.81,125104.0,KEPT
NZ_CP076200.1.fna,1,1,33.06,94684.0,KEPT
NZ_CP146397.1.fna,1,1,23.98,5462.0,KEPT
NZ_CP182079.1.fna,1,1,51.67,186195.0,KEPT
NZ_CP066599.1.fna,1,1,35.46,17982.0,KEPT
NZ_CP047814.1.fna,1,1,29.43,3785.0,KEPT
NZ_SIKH01000006.1.fna,1,1,58.21,49585.0,KEPT
NZ_CP100674.1.fna,1,1,52.33,5177.0,KEPT
NZ_CP148013.1.fna,1,1,49.93,7675.0,KEPT
NZ_AP026935.1.fna,1,1,21.79,16408.0,KEPT
NZ_CP029214.1.fna,1,1,51.57,95649.0,KEPT
NZ_CP081806.1.fna,1,1,52.69,146641.0,KEPT
NZ_CP050945.1.fna,1,1,39.23,212888.0,KEPT
NZ_CP059949.1.fna,1,1,41.33,37662.0,KEPT
NZ_NBOI01000036.1.fna,1,1,59.70,6524.0,KEPT
NZ_CP045990.1.fna,1,1,52.11,144645.0,KEPT
NZ_CP180498.1.fna,1,1,34.74,91779.0,KEPT
NZ_CP073794.1.fna,1,1,56.45,8801.0,KEPT
NZ_CP114319.1.fna,1,1,46.43,3672.0,KEPT
NZ_CP079686.1.fna,1,1,52.19,6141.0,KEPT
NZ_CP015743.1.fna,1,1,60.61,132822.0,KEPT
NZ_CP032610.1.fna,1,1,34.35,65057.0,KEPT
NZ_LR134109.1.fna,1,1,33.25,53831.0,KEPT
NZ_CP102525.1.fna,1,1,34.75,47093.0,KEPT
NZ_CP091063.1.fna,1,1,51.11,66070.0,KEPT
NZ_CP106778.1.fna,1,1,48.78,39245.0,KEPT
NZ_LN890334.1.fna,1,1,38.66,19683.0,KEPT
NZ_CP149709.1.fna,1,1,30.10,32675.0,KEPT
