Split,Filename_Removed,Reason
test,NZ_JANCTJ010000011.1.cleaned.fna,Mash_dist=0.0426 (Train vs Test)
test,NZ_CP042292.1.cleaned.fna,Mash_dist=0.0151 (Train vs Test)
test,NZ_RREH01000137.1.cleaned.fna,Mash_dist=0.0057 (Train vs Test)
test,NZ_MG773378.1.cleaned.fna,Mash_dist=0.0237 (Train vs Test)
test,NZ_CP027568.1.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,NZ_CP142075.1.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,NZ_CP189718.1.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,NZ_CP076007.1.cleaned.fna,Mash_dist=0.0342 (Train vs Test)
test,NZ_CP149632.1.cleaned.fna,Mash_dist=0.0454 (Train vs Test)
test,NZ_CP153997.1.cleaned.fna,Mash_dist=0.0468 (Train vs Test)
test,NZ_CP095561.1.cleaned.fna,Mash_dist=0.0104 (Train vs Test)
test,NZ_LAUI01000018.1.cleaned.fna,Mash_dist=0.0055 (Train vs Test)
test,NG_049017.1.cleaned.fna,Mash_dist=0.0432 (Train vs Test)
test,NC_021493.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_CP179390.1.cleaned.fna,Mash_dist=0.0367 (Train vs Test)
test,NZ_CP026234.1.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,NZ_JBDYGQ010000017.1.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,NZ_CP141561.1.cleaned.fna,Mash_dist=0.0166 (Train vs Test)
test,NZ_CP081223.1.cleaned.fna,Mash_dist=0.0133 (Train vs Test)
test,NZ_ON461899.1.cleaned.fna,Mash_dist=0.0276 (Train vs Test)
test,NZ_CP062258.2.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,NZ_CP089987.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP121374.1.cleaned.fna,Mash_dist=0.0394 (Train vs Test)
test,NZ_KP975076.1.cleaned.fna,Mash_dist=0.0204 (Train vs Test)
test,NZ_JBDYDR010000078.1.cleaned.fna,Mash_dist=0.0406 (Train vs Test)
test,NZ_CP073047.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_CP016597.1.cleaned.fna,Mash_dist=0.0304 (Train vs Test)
test,NZ_CP009314.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_PITN01000028.1.cleaned.fna,Mash_dist=0.0399 (Train vs Test)
test,NZ_CP123767.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_PP920569.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_AP023456.1.cleaned.fna,Mash_dist=0.0241 (Train vs Test)
test,NZ_CP189635.1.cleaned.fna,Mash_dist=0.0394 (Train vs Test)
test,NZ_AP027814.1.cleaned.fna,Mash_dist=0.0441 (Train vs Test)
test,NZ_CP013815.1.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,NZ_CP016363.1.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,NZ_CP123795.1.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,NZ_CP055118.1.cleaned.fna,Mash_dist=0.0091 (Train vs Test)
test,NZ_OX030729.1.cleaned.fna,Mash_dist=0.0423 (Train vs Test)
test,NZ_MH892479.1.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,NZ_OR041627.1.cleaned.fna,Mash_dist=0.0350 (Train vs Test)
test,NZ_CP069841.1.cleaned.fna,Mash_dist=0.0077 (Train vs Test)
test,NZ_NBOO01000052.1.cleaned.fna,Mash_dist=0.0398 (Train vs Test)
test,NZ_CP024156.1.cleaned.fna,Mash_dist=0.0212 (Train vs Test)
test,NC_018974.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_CP039187.1.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,NZ_RRIQ01000129.1.cleaned.fna,Mash_dist=0.0302 (Train vs Test)
test,NZ_CP144507.1.cleaned.fna,Mash_dist=0.0135 (Train vs Test)
test,NZ_RRKL01000127.1.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,NZ_CP110199.1.cleaned.fna,Mash_dist=0.0210 (Train vs Test)
test,NZ_CP075676.1.cleaned.fna,Mash_dist=0.0447 (Train vs Test)
test,NZ_CP123226.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_RRSC01000255.1.cleaned.fna,Mash_dist=0.0321 (Train vs Test)
test,NZ_MOLX01000070.1.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,NZ_CP083705.1.cleaned.fna,Mash_dist=0.0202 (Train vs Test)
test,NZ_KJ460501.1.cleaned.fna,Mash_dist=0.0200 (Train vs Test)
test,NZ_CP092503.1.cleaned.fna,Mash_dist=0.0158 (Train vs Test)
test,NZ_CP061685.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CM004591.1.cleaned.fna,Mash_dist=0.0348 (Train vs Test)
test,NZ_CP126616.1.cleaned.fna,Mash_dist=0.0329 (Train vs Test)
test,NZ_JAFFQV010000007.1.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,NZ_JBDYIH010000022.1.cleaned.fna,Mash_dist=0.0257 (Train vs Test)
test,NZ_CP132992.1.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,NZ_CP100548.1.cleaned.fna,Mash_dist=0.0275 (Train vs Test)
test,NZ_CP039229.1.cleaned.fna,Mash_dist=0.0043 (Train vs Test)
test,NZ_CP031291.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_CP148693.1.cleaned.fna,Mash_dist=0.0229 (Train vs Test)
test,NZ_CP082020.1.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,NZ_JBANRQ010000022.1.cleaned.fna,Mash_dist=0.0371 (Train vs Test)
test,NZ_CP142987.1.cleaned.fna,Mash_dist=0.0183 (Train vs Test)
test,NZ_OM489427.1.cleaned.fna,Mash_dist=0.0420 (Train vs Test)
test,NZ_CP161022.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_CP172177.1.cleaned.fna,Mash_dist=0.0349 (Train vs Test)
test,NZ_LKZB01000031.1.cleaned.fna,Mash_dist=0.0367 (Train vs Test)
test,NZ_CP095541.1.cleaned.fna,Mash_dist=0.0354 (Train vs Test)
test,NZ_CP107429.1.cleaned.fna,Mash_dist=0.0228 (Train vs Test)
test,NZ_CP081315.1.cleaned.fna,Mash_dist=0.0311 (Train vs Test)
test,NZ_QEMP01000069.1.cleaned.fna,Mash_dist=0.0308 (Train vs Test)
test,NZ_CP041564.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_CP184148.1.cleaned.fna,Mash_dist=0.0414 (Train vs Test)
test,NZ_JPIQ01000088.1.cleaned.fna,Mash_dist=0.0391 (Train vs Test)
test,NZ_JRKW01000020.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_RRDI01000196.1.cleaned.fna,Mash_dist=0.0330 (Train vs Test)
test,NZ_JAHQYT010000046.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP049912.1.cleaned.fna,Mash_dist=0.0303 (Train vs Test)
test,NZ_JAUAMT010000046.1.cleaned.fna,Mash_dist=0.0454 (Train vs Test)
test,NZ_LR135359.1.cleaned.fna,Mash_dist=0.0460 (Train vs Test)
test,NZ_CP022733.1.cleaned.fna,Mash_dist=0.0174 (Train vs Test)
test,NZ_CP129231.1.cleaned.fna,Mash_dist=0.0155 (Train vs Test)
test,NZ_JABSUB010000001.1.cleaned.fna,Mash_dist=0.0276 (Train vs Test)
test,NZ_CP109514.2.cleaned.fna,Mash_dist=0.0071 (Train vs Test)
test,NZ_CP099763.1.cleaned.fna,Mash_dist=0.0114 (Train vs Test)
test,NZ_OR395176.1.cleaned.fna,Mash_dist=0.0329 (Train vs Test)
test,NZ_CP144244.1.cleaned.fna,Mash_dist=0.0011 (Train vs Test)
test,NZ_RREH01000153.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP154359.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_RRGJ01000118.1.cleaned.fna,Mash_dist=0.0135 (Train vs Test)
test,NZ_CP056433.1.cleaned.fna,Mash_dist=0.0446 (Train vs Test)
test,NZ_AP026776.1.cleaned.fna,Mash_dist=0.0237 (Train vs Test)
test,NZ_CP037967.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP014902.1.cleaned.fna,Mash_dist=0.0486 (Train vs Test)
test,NZ_CP124103.1.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,NZ_AP019821.1.cleaned.fna,Mash_dist=0.0429 (Train vs Test)
test,NZ_JABXSZ010000002.1.cleaned.fna,Mash_dist=0.0348 (Train vs Test)
test,NZ_CP086388.1.cleaned.fna,Mash_dist=0.0455 (Train vs Test)
test,NZ_CP160384.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_RRDN01000190.1.cleaned.fna,Mash_dist=0.0244 (Train vs Test)
test,NZ_MW013142.1.cleaned.fna,Mash_dist=0.0269 (Train vs Test)
test,NZ_CP182381.1.cleaned.fna,Mash_dist=0.0495 (Train vs Test)
test,NZ_CP175945.1.cleaned.fna,Mash_dist=0.0491 (Train vs Test)
test,NZ_CP027375.1.cleaned.fna,Mash_dist=0.0096 (Train vs Test)
test,NZ_CP168694.1.cleaned.fna,Mash_dist=0.0465 (Train vs Test)
test,NZ_CP132745.1.cleaned.fna,Mash_dist=0.0410 (Train vs Test)
test,NZ_CP032758.1.cleaned.fna,Mash_dist=0.0479 (Train vs Test)
test,NZ_OP038282.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_CP031709.1.cleaned.fna,Mash_dist=0.0280 (Train vs Test)
test,NZ_CP048675.1.cleaned.fna,Mash_dist=0.0048 (Train vs Test)
test,NZ_CP118102.1.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,NZ_CP137072.1.cleaned.fna,Mash_dist=0.0200 (Train vs Test)
test,NZ_CP195085.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_MW077917.1.cleaned.fna,Mash_dist=0.0102 (Train vs Test)
test,NZ_LS992170.1.cleaned.fna,Mash_dist=0.0243 (Train vs Test)
test,NZ_CP026210.1.cleaned.fna,Mash_dist=0.0307 (Train vs Test)
test,NZ_JAFEKH010000001.1.cleaned.fna,Mash_dist=0.0266 (Train vs Test)
test,NZ_CP124635.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP111009.1.cleaned.fna,Mash_dist=0.0435 (Train vs Test)
test,NZ_OY754446.1.cleaned.fna,Mash_dist=0.0355 (Train vs Test)
test,NZ_MH909328.1.cleaned.fna,Mash_dist=0.0166 (Train vs Test)
test,NZ_CP131894.1.cleaned.fna,Mash_dist=0.0003 (Train vs Test)
test,NZ_CP055111.1.cleaned.fna,Mash_dist=0.0322 (Train vs Test)
test,NZ_CP133848.1.cleaned.fna,Mash_dist=0.0207 (Train vs Test)
test,NZ_CP168207.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP113010.1.cleaned.fna,Mash_dist=0.0402 (Train vs Test)
test,NZ_CP102301.1.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,NZ_CP075088.1.cleaned.fna,Mash_dist=0.0298 (Train vs Test)
test,NZ_CP064838.2.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,NZ_CP073154.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_CP189736.1.cleaned.fna,Mash_dist=0.0126 (Train vs Test)
test,NZ_RRJY01000083.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP109779.1.cleaned.fna,Mash_dist=0.0353 (Train vs Test)
test,NZ_CP095729.1.cleaned.fna,Mash_dist=0.0127 (Train vs Test)
test,NZ_JAJQQO010000027.1.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,NZ_CP117662.1.cleaned.fna,Mash_dist=0.0188 (Train vs Test)
test,NZ_CP055166.1.cleaned.fna,Mash_dist=0.0432 (Train vs Test)
test,NZ_LLAH01000038.1.cleaned.fna,Mash_dist=0.0160 (Train vs Test)
test,NC_010371.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_LT992437.1.cleaned.fna,Mash_dist=0.0450 (Train vs Test)
test,NZ_CP092054.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_CP147687.1.cleaned.fna,Mash_dist=0.0498 (Train vs Test)
test,NZ_CP176859.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_MG948335.1.cleaned.fna,Mash_dist=0.0175 (Train vs Test)
test,NZ_CP147019.1.cleaned.fna,Mash_dist=0.0217 (Train vs Test)
test,NZ_CP041641.1.cleaned.fna,Mash_dist=0.0104 (Train vs Test)
test,NZ_PV022955.1.cleaned.fna,Mash_dist=0.0484 (Train vs Test)
test,NZ_LSRK02000167.1.cleaned.fna,Mash_dist=0.0099 (Train vs Test)
test,NZ_CP122830.1.cleaned.fna,Mash_dist=0.0285 (Train vs Test)
test,NZ_CP103612.1.cleaned.fna,Mash_dist=0.0495 (Train vs Test)
test,NG_047439.1.cleaned.fna,Mash_dist=0.0133 (Train vs Test)
test,NZ_CP185083.1.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,NZ_CP155671.1.cleaned.fna,Mash_dist=0.0479 (Train vs Test)
test,NZ_CP133454.1.cleaned.fna,Mash_dist=0.0441 (Train vs Test)
test,NZ_AP024179.1.cleaned.fna,Mash_dist=0.0479 (Train vs Test)
test,NZ_JAHQXU010000163.1.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,NZ_OX332824.1.cleaned.fna,Mash_dist=0.0014 (Train vs Test)
test,NZ_CP059554.1.cleaned.fna,Mash_dist=0.0350 (Train vs Test)
test,NZ_CP124011.1.cleaned.fna,Mash_dist=0.0276 (Train vs Test)
test,NZ_CP079793.1.cleaned.fna,Mash_dist=0.0282 (Train vs Test)
test,NZ_CP172389.1.cleaned.fna,Mash_dist=0.0410 (Train vs Test)
test,NZ_RRHB01000149.1.cleaned.fna,Mash_dist=0.0169 (Train vs Test)
test,NZ_CP076832.1.cleaned.fna,Mash_dist=0.0462 (Train vs Test)
test,NZ_CP163133.1.cleaned.fna,Mash_dist=0.0383 (Train vs Test)
test,NZ_CP091980.1.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,NZ_CP115305.1.cleaned.fna,Mash_dist=0.0198 (Train vs Test)
test,NZ_CP158146.1.cleaned.fna,Mash_dist=0.0432 (Train vs Test)
test,NZ_AFET01000005.1.cleaned.fna,Mash_dist=0.0496 (Train vs Test)
test,NZ_CP185220.1.cleaned.fna,Mash_dist=0.0081 (Train vs Test)
test,NZ_PHSM01000019.1.cleaned.fna,Mash_dist=0.0301 (Train vs Test)
test,NC_008566.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_JBANRQ010000056.1.cleaned.fna,Mash_dist=0.0359 (Train vs Test)
test,NZ_CP163409.1.cleaned.fna,Mash_dist=0.0435 (Train vs Test)
test,NZ_LAUI01000002.1.cleaned.fna,Mash_dist=0.0138 (Train vs Test)
test,NZ_LN864820.1.cleaned.fna,Mash_dist=0.0391 (Train vs Test)
test,NZ_CP022220.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_SIOU01000002.1.cleaned.fna,Mash_dist=0.0341 (Train vs Test)
test,NZ_CP035111.1.cleaned.fna,Mash_dist=0.0111 (Train vs Test)
test,NZ_CP051383.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_CP062186.1.cleaned.fna,Mash_dist=0.0413 (Train vs Test)
test,NZ_RREQ01000154.1.cleaned.fna,Mash_dist=0.0196 (Train vs Test)
test,NZ_CP074035.1.cleaned.fna,Mash_dist=0.0321 (Train vs Test)
test,NZ_OK031036.1.cleaned.fna,Mash_dist=0.0222 (Train vs Test)
test,NZ_CP064254.1.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,NZ_CP050144.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_ON169979.1.cleaned.fna,Mash_dist=0.0201 (Train vs Test)
test,NZ_CP168279.1.cleaned.fna,Mash_dist=0.0414 (Train vs Test)
test,NZ_CP046561.1.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,NZ_LR890236.1.cleaned.fna,Mash_dist=0.0446 (Train vs Test)
test,NZ_OU659115.1.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,NZ_CP044283.1.cleaned.fna,Mash_dist=0.0384 (Train vs Test)
test,NZ_CP074983.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP107083.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_CP091586.1.cleaned.fna,Mash_dist=0.0255 (Train vs Test)
test,NZ_CP154362.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_CP194361.1.cleaned.fna,Mash_dist=0.0183 (Train vs Test)
test,NZ_CM017258.1.cleaned.fna,Mash_dist=0.0328 (Train vs Test)
test,NZ_CP101765.1.cleaned.fna,Mash_dist=0.0465 (Train vs Test)
test,NZ_LKZR01000003.1.cleaned.fna,Mash_dist=0.0452 (Train vs Test)
test,NZ_CP124255.1.cleaned.fna,Mash_dist=0.0365 (Train vs Test)
test,NZ_CP013109.1.cleaned.fna,Mash_dist=0.0248 (Train vs Test)
test,NZ_CP082232.1.cleaned.fna,Mash_dist=0.0248 (Train vs Test)
test,NZ_CP073235.1.cleaned.fna,Mash_dist=0.0201 (Train vs Test)
test,NC_010895.1.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,NZ_CP175677.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_CP106945.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP062468.1.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,NZ_MIDY01000030.1.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,NZ_CP058895.1.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,NZ_RRDM01000149.1.cleaned.fna,Mash_dist=0.0306 (Train vs Test)
test,NZ_RRGJ01000134.1.cleaned.fna,Mash_dist=0.0468 (Train vs Test)
test,NZ_BAWN01000094.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP021032.1.cleaned.fna,Mash_dist=0.0467 (Train vs Test)
test,NZ_CP157951.1.cleaned.fna,Mash_dist=0.0305 (Train vs Test)
test,NZ_JAMYCV010000044.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_LR607054.1.cleaned.fna,Mash_dist=0.0159 (Train vs Test)
test,NZ_WTXS01000072.1.cleaned.fna,Mash_dist=0.0348 (Train vs Test)
test,NZ_CP101079.1.cleaned.fna,Mash_dist=0.0237 (Train vs Test)
test,NZ_CP066572.1.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,NZ_PP589876.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_CP158980.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_JACGGA010000017.1.cleaned.fna,Mash_dist=0.0338 (Train vs Test)
test,NZ_CP117109.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_CP141239.1.cleaned.fna,Mash_dist=0.0403 (Train vs Test)
test,NZ_MCHM01000023.1.cleaned.fna,Mash_dist=0.0266 (Train vs Test)
test,NZ_CP069463.1.cleaned.fna,Mash_dist=0.0167 (Train vs Test)
test,NZ_JAHKSR010000019.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_CP071630.1.cleaned.fna,Mash_dist=0.0357 (Train vs Test)
test,NZ_CP173518.1.cleaned.fna,Mash_dist=0.0487 (Train vs Test)
test,NZ_CP021334.1.cleaned.fna,Mash_dist=0.0384 (Train vs Test)
test,NZ_CP101167.1.cleaned.fna,Mash_dist=0.0388 (Train vs Test)
test,NZ_CP084446.1.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,NZ_CP169907.1.cleaned.fna,Mash_dist=0.0055 (Train vs Test)
test,NZ_CM008471.1.cleaned.fna,Mash_dist=0.0190 (Train vs Test)
test,NZ_JAAEXB010000014.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP170937.1.cleaned.fna,Mash_dist=0.0002 (Train vs Test)
test,NZ_CP127359.1.cleaned.fna,Mash_dist=0.0353 (Train vs Test)
test,NZ_CP041755.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP072700.1.cleaned.fna,Mash_dist=0.0282 (Train vs Test)
test,NC_006825.1.cleaned.fna,Mash_dist=0.0419 (Train vs Test)
test,NZ_JAHKSR010000021.1.cleaned.fna,Mash_dist=0.0366 (Train vs Test)
test,NZ_JAUANG010000004.1.cleaned.fna,Mash_dist=0.0193 (Train vs Test)
test,NZ_CP077572.1.cleaned.fna,Mash_dist=0.0441 (Train vs Test)
test,NZ_CP103647.1.cleaned.fna,Mash_dist=0.0465 (Train vs Test)
test,NZ_CP103754.1.cleaned.fna,Mash_dist=0.0458 (Train vs Test)
test,NZ_CP081277.1.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,NZ_CP190081.1.cleaned.fna,Mash_dist=0.0168 (Train vs Test)
test,NZ_CP011977.1.cleaned.fna,Mash_dist=0.0262 (Train vs Test)
test,NZ_SZVT01000080.1.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,NZ_MK318968.1.cleaned.fna,Mash_dist=0.0303 (Train vs Test)
test,NZ_ON023483.1.cleaned.fna,Mash_dist=0.0173 (Train vs Test)
test,NC_013726.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_RRSG01000272.1.cleaned.fna,Mash_dist=0.0119 (Train vs Test)
test,NZ_CP050383.1.cleaned.fna,Mash_dist=0.0411 (Train vs Test)
test,NZ_JAMSKU010000007.1.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,NZ_SIPT01000004.1.cleaned.fna,Mash_dist=0.0264 (Train vs Test)
test,NZ_CP123147.1.cleaned.fna,Mash_dist=0.0388 (Train vs Test)
test,NZ_CP124377.1.cleaned.fna,Mash_dist=0.0371 (Train vs Test)
test,NZ_QBLN01000006.1.cleaned.fna,Mash_dist=0.0470 (Train vs Test)
test,NZ_CP077482.1.cleaned.fna,Mash_dist=0.0151 (Train vs Test)
test,NZ_CP010642.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_KR066794.1.cleaned.fna,Mash_dist=0.0349 (Train vs Test)
test,NZ_CP065556.1.cleaned.fna,Mash_dist=0.0036 (Train vs Test)
test,NZ_CP109116.1.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,NG_050179.1.cleaned.fna,Mash_dist=0.0246 (Train vs Test)
test,NZ_LLAG01000078.1.cleaned.fna,Mash_dist=0.0327 (Train vs Test)
test,NZ_CP039926.1.cleaned.fna,Mash_dist=0.0337 (Train vs Test)
test,NZ_CP063154.1.cleaned.fna,Mash_dist=0.0467 (Train vs Test)
test,NZ_CP175284.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_CP172193.1.cleaned.fna,Mash_dist=0.0019 (Train vs Test)
test,NZ_JAQMUO010000003.1.cleaned.fna,Mash_dist=0.0135 (Train vs Test)
test,NZ_QXXP01000162.1.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,NZ_CP048348.1.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,NZ_CP081866.1.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,NZ_CP176790.1.cleaned.fna,Mash_dist=0.0098 (Train vs Test)
test,NC_011404.1.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,NZ_CP165929.1.cleaned.fna,Mash_dist=0.0273 (Train vs Test)
test,NZ_JBJUUL010000002.1.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,NZ_PSNQ01000024.1.cleaned.fna,Mash_dist=0.0212 (Train vs Test)
test,NZ_AP025604.1.cleaned.fna,Mash_dist=0.0383 (Train vs Test)
test,NZ_JAQFLM010000183.1.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,NZ_MT074086.1.cleaned.fna,Mash_dist=0.0318 (Train vs Test)
test,NZ_CP082011.1.cleaned.fna,Mash_dist=0.0062 (Train vs Test)
test,NZ_CP177549.1.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,NZ_KT896502.1.cleaned.fna,Mash_dist=0.0409 (Train vs Test)
test,NZ_JBAPLB020000010.1.cleaned.fna,Mash_dist=0.0109 (Train vs Test)
test,NZ_CP119343.1.cleaned.fna,Mash_dist=0.0004 (Train vs Test)
test,NZ_MZ475708.1.cleaned.fna,Mash_dist=0.0484 (Train vs Test)
test,NZ_CP115029.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_CP073187.1.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,NZ_AP027861.1.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,NZ_CP010957.1.cleaned.fna,Mash_dist=0.0214 (Train vs Test)
test,NZ_CP138476.1.cleaned.fna,Mash_dist=0.0473 (Train vs Test)
test,NZ_RRGB01000159.1.cleaned.fna,Mash_dist=0.0196 (Train vs Test)
test,NZ_CP012434.1.cleaned.fna,Mash_dist=0.0303 (Train vs Test)
test,NC_007351.1.cleaned.fna,Mash_dist=0.0000 (Train vs Test)
test,NZ_CP121089.1.cleaned.fna,Mash_dist=0.0217 (Train vs Test)
test,NZ_CP036497.1.cleaned.fna,Mash_dist=0.0007 (Train vs Test)
test,NZ_AP022930.1.cleaned.fna,Mash_dist=0.0298 (Train vs Test)
test,NZ_MN232183.1.cleaned.fna,Mash_dist=0.0168 (Train vs Test)
test,NZ_LR890630.1.cleaned.fna,Mash_dist=0.0319 (Train vs Test)
test,NZ_MG450360.1.cleaned.fna,Mash_dist=0.0170 (Train vs Test)
test,NZ_JBBBEH010000009.1.cleaned.fna,Mash_dist=0.0051 (Train vs Test)
test,NZ_CP191326.1.cleaned.fna,Mash_dist=0.0342 (Train vs Test)
test,NZ_CP100856.1.cleaned.fna,Mash_dist=0.0191 (Train vs Test)
test,NZ_RRCV01000207.1.cleaned.fna,Mash_dist=0.0194 (Train vs Test)
test,NZ_CP171498.1.cleaned.fna,Mash_dist=0.0132 (Train vs Test)
test,NZ_CP056195.1.cleaned.fna,Mash_dist=0.0241 (Train vs Test)
test,NZ_CP015268.1.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,NZ_MH401130.1.cleaned.fna,Mash_dist=0.0014 (Train vs Test)
test,NZ_CP142932.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_CP062383.1.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,NZ_OW968125.1.cleaned.fna,Mash_dist=0.0265 (Train vs Test)
test,NZ_CP021954.1.cleaned.fna,Mash_dist=0.0278 (Train vs Test)
test,NZ_RROB01000126.1.cleaned.fna,Mash_dist=0.0458 (Train vs Test)
test,NZ_CP028822.1.cleaned.fna,Mash_dist=0.0279 (Train vs Test)
test,NZ_OL331020.1.cleaned.fna,Mash_dist=0.0149 (Train vs Test)
test,NZ_MK861852.1.cleaned.fna,Mash_dist=0.0149 (Train vs Test)
test,NZ_CP102667.1.cleaned.fna,Mash_dist=0.0475 (Train vs Test)
test,NZ_CP070230.1.cleaned.fna,Mash_dist=0.0396 (Train vs Test)
